conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,full_text_no_hashtags,case_folded,cleaned,tokens,tokens_normalized,tokens_no_stopwords,tokens_stemmed
1841399163411722578,Wed Oct 02 08:46:37 +0000 2024,0,Anggota KPU Jatim Eka Wisnu Wardana menjelaskan Kirab Maskot Pilkada Serentak 2024 bertujuan untuk meningkatkan partisipasi masyarakat dalam pemilihan Gubernur dan Wakil Gubernur Jawa Timur serta Walikota dan Wakil Walikota Pasuruan yang akan dilaksanakan pada 27 November 2024. https://t.co/ZHJ1pyCJAB,1841399374959784112,https://pbs.twimg.com/media/GY329gvakAAsl52.jpg,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1841399374959784112,714645219522678784,KPU_JATIM,Anggota KPU Jatim Eka Wisnu Wardana menjelaskan Kirab Maskot Pilkada Serentak 2024 bertujuan untuk meningkatkan partisipasi masyarakat dalam pemilihan Gubernur dan Wakil Gubernur Jawa Timur serta Walikota dan Wakil Walikota Pasuruan yang akan dilaksanakan pada 27 November 2024. https://t.co/ZHJ1pyCJAB,anggota kpu jatim eka wisnu wardana menjelaskan kirab maskot pilkada serentak 2024 bertujuan untuk meningkatkan partisipasi masyarakat dalam pemilihan gubernur dan wakil gubernur jawa timur serta walikota dan wakil walikota pasuruan yang akan dilaksanakan pada 27 november 2024. https://t.co/zhj1pycjab,anggota kpu jatim eka wisnu wardana menjelaskan kirab maskot pilkada serentak  bertujuan untuk meningkatkan partisipasi masyarakat dalam pemilihan gubernur dan wakil gubernur jawa timur serta walikota dan wakil walikota pasuruan yang akan dilaksanakan pada  november  ,"['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'menjelaskan', 'kirab', 'maskot', 'pilkada', 'serentak', 'bertujuan', 'untuk', 'meningkatkan', 'partisipasi', 'masyarakat', 'dalam', 'pemilihan', 'gubernur', 'dan', 'wakil', 'gubernur', 'jawa', 'timur', 'serta', 'walikota', 'dan', 'wakil', 'walikota', 'pasuruan', 'yang', 'akan', 'dilaksanakan', 'pada', 'november']","['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'menjelaskan', 'kirab', 'maskot', 'pemilihan', 'kepala', 'daerah', 'serentak', 'bertujuan', 'untuk', 'meningkatkan', 'partisipasi', 'masyarakat', 'dalam', 'pemilihan', 'gubernur', 'dan', 'wakil', 'gubernur', 'jawa', 'timur', 'serta', 'walikota', 'dan', 'wakil', 'walikota', 'pasuruan', 'yang', 'akan', 'dilaksanakan', 'pada', 'november']","['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'kirab', 'maskot', 'pemilihan', 'kepala', 'daerah', 'serentak', 'bertujuan', 'meningkatkan', 'partisipasi', 'masyarakat', 'pemilihan', 'gubernur', 'wakil', 'gubernur', 'jawa', 'timur', 'walikota', 'wakil', 'walikota', 'pasuruan', 'dilaksanakan', 'november']","['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'tuju', 'tingkat', 'partisipasi', 'masyarakat', 'pilih', 'gubernur', 'wakil', 'gubernur', 'jawa', 'timur', 'walikota', 'wakil', 'walikota', 'pasuruan', 'laksana', 'november']"
1841399163411722578,Wed Oct 02 08:45:46 +0000 2024,1,#TemanPemilih Komisi Pemilihan Umum Provinsi Jawa Timur (KPU Jatim) menghadiri serah terima Kirab Maskot Pilkada Serentak 2024 dari KPU Kabupaten Probolinggo ke KPU Kota Pasuruan. https://t.co/V2KgAcZnzF,1841399163411722578,https://pbs.twimg.com/media/GY32xK2bwAAkQ8q.jpg,,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1841399163411722578,714645219522678784,KPU_JATIM,Komisi Pemilihan Umum Provinsi Jawa Timur (KPU Jatim) menghadiri serah terima Kirab Maskot Pilkada Serentak 2024 dari KPU Kabupaten Probolinggo ke KPU Kota Pasuruan. https://t.co/V2KgAcZnzF,komisi pemilihan umum provinsi jawa timur (kpu jatim) menghadiri serah terima kirab maskot pilkada serentak 2024 dari kpu kabupaten probolinggo ke kpu kota pasuruan. https://t.co/v2kgacznzf,komisi pemilihan umum provinsi jawa timur kpu jatim menghadiri serah terima kirab maskot pilkada serentak  dari kpu kabupaten probolinggo ke kpu kota pasuruan ,"['komisi', 'pemilihan', 'umum', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'menghadiri', 'serah', 'terima', 'kirab', 'maskot', 'pilkada', 'serentak', 'dari', 'kpu', 'kabupaten', 'probolinggo', 'ke', 'kpu', 'kota', 'pasuruan']","['komisi', 'pemilihan', 'umum', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'menghadiri', 'serah', 'terima', 'kirab', 'maskot', 'pemilihan', 'kepala', 'daerah', 'serentak', 'dari', 'kpu', 'kabupaten', 'probolinggo', 'ke', 'kpu', 'kota', 'pasuruan']","['komisi', 'pemilihan', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'menghadiri', 'serah', 'terima', 'kirab', 'maskot', 'pemilihan', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'probolinggo', 'kpu', 'kota', 'pasuruan']","['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'probolinggo', 'kpu', 'kota', 'pasuruan']"
1841372183031107975,Wed Oct 02 06:58:34 +0000 2024,0,Polda Jatim: Madura Raya Daerah Merah Pilkada Serentak 2024. Polda Jawa Timur menyatakan Madura Raya yakni Bangkalan Pamekasan Sampang dan Sumenep sebagai daerah merah Pemilu Serentak https://t.co/txjSSGjPUp #HukumKriminal #headline #Pamekasan via @beritajatimcom,1841372183031107975,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1841372183031107975,21287066,beritajatimcom,Polda Jatim: Madura Raya Daerah Merah Pilkada Serentak 2024. Polda Jawa Timur menyatakan Madura Raya yakni Bangkalan Pamekasan Sampang dan Sumenep sebagai daerah merah Pemilu Serentak https://t.co/txjSSGjPUp    via @beritajatimcom,polda jatim: madura raya daerah merah pilkada serentak 2024. polda jawa timur menyatakan madura raya yakni bangkalan pamekasan sampang dan sumenep sebagai daerah merah pemilu serentak https://t.co/txjssgjpup    via @beritajatimcom,polda jatim madura raya daerah merah pilkada serentak  polda jawa timur menyatakan madura raya yakni bangkalan pamekasan sampang dan sumenep sebagai daerah merah pemilu serentak     via beritajatimcom,"['polda', 'jatim', 'madura', 'raya', 'daerah', 'merah', 'pilkada', 'serentak', 'polda', 'jawa', 'timur', 'menyatakan', 'madura', 'raya', 'yakni', 'bangkalan', 'pamekasan', 'sampang', 'dan', 'sumenep', 'sebagai', 'daerah', 'merah', 'pemilu', 'serentak', 'via', 'beritajatimcom']","['polda', 'jatim', 'madura', 'raya', 'daerah', 'merah', 'pemilihan', 'kepala', 'daerah', 'serentak', 'polda', 'jawa', 'timur', 'menyatakan', 'madura', 'raya', 'yakni', 'bangkalan', 'pamekasan', 'sampang', 'dan', 'sumenep', 'sebagai', 'daerah', 'merah', 'pemilihan', 'umum', 'serentak', 'via', 'beritajatimcom']","['polda', 'jatim', 'madura', 'raya', 'daerah', 'merah', 'pemilihan', 'kepala', 'daerah', 'serentak', 'polda', 'jawa', 'timur', 'madura', 'raya', 'bangkalan', 'pamekasan', 'sampang', 'sumenep', 'daerah', 'merah', 'pemilihan', 'serentak', 'via', 'beritajatimcom']","['polda', 'jatim', 'madura', 'raya', 'daerah', 'merah', 'pilih', 'kepala', 'daerah', 'serentak', 'polda', 'jawa', 'timur', 'madura', 'raya', 'bangkal', 'pamekasan', 'sampang', 'sumenep', 'daerah', 'merah', 'pilih', 'serentak', 'via', 'beritajatimcom']"
1841358595662959019,Wed Oct 02 06:04:34 +0000 2024,0,Begini Korelasi Konsep Pierre Bourdieau dengan Persaingan Kotak Kosong di Pilkada Jatim 2024. Fenomena bersaing dengan kotak kosong saat pemilihan Kepala Daerah alias Pilkada di beberapa https://t.co/dRLiKV5vGh #PolitikPemerintahan #Jatim #KotakKosong via @beritajatimcom,1841358595662959019,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1841358595662959019,21287066,beritajatimcom,Begini Korelasi Konsep Pierre Bourdieau dengan Persaingan Kotak Kosong di Pilkada Jatim 2024. Fenomena bersaing dengan kotak kosong saat pemilihan Kepala Daerah alias Pilkada di beberapa https://t.co/dRLiKV5vGh    via @beritajatimcom,begini korelasi konsep pierre bourdieau dengan persaingan kotak kosong di pilkada jatim 2024. fenomena bersaing dengan kotak kosong saat pemilihan kepala daerah alias pilkada di beberapa https://t.co/drlikv5vgh    via @beritajatimcom,begini korelasi konsep pierre bourdieau dengan persaingan kotak kosong di pilkada jatim  fenomena bersaing dengan kotak kosong saat pemilihan kepala daerah alias pilkada di beberapa     via beritajatimcom,"['begini', 'korelasi', 'konsep', 'pierre', 'bourdieau', 'dengan', 'persaingan', 'kotak', 'kosong', 'di', 'pilkada', 'jatim', 'fenomena', 'bersaing', 'dengan', 'kotak', 'kosong', 'saat', 'pemilihan', 'kepala', 'daerah', 'alias', 'pilkada', 'di', 'beberapa', 'via', 'beritajatimcom']","['begini', 'korelasi', 'konsep', 'pierre', 'bourdieau', 'dengan', 'persaingan', 'kotak', 'kosong', 'di', 'pemilihan', 'kepala', 'daerah', 'jatim', 'fenomena', 'bersaing', 'dengan', 'kotak', 'kosong', 'saat', 'pemilihan', 'kepala', 'daerah', 'alias', 'pemilihan', 'kepala', 'daerah', 'di', 'beberapa', 'via', 'beritajatimcom']","['korelasi', 'konsep', 'pierre', 'bourdieau', 'persaingan', 'kotak', 'kosong', 'pemilihan', 'kepala', 'daerah', 'jatim', 'fenomena', 'bersaing', 'kotak', 'kosong', 'pemilihan', 'kepala', 'daerah', 'alias', 'pemilihan', 'kepala', 'daerah', 'via', 'beritajatimcom']","['korelasi', 'konsep', 'pierre', 'bourdieau', 'saing', 'kotak', 'kosong', 'pilih', 'kepala', 'daerah', 'jatim', 'fenomena', 'saing', 'kotak', 'kosong', 'pilih', 'kepala', 'daerah', 'alias', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']"
1841341620354236643,Wed Oct 02 04:57:07 +0000 2024,0,Ini Atensi Polda Jatim di Pilkada Serentak 2024. Kondusivitas keamanan dan ketertiban masyarakat (kamtibmas) menjadi atensi Polda Jawa Timur khususnya untuk pelaksanaan Pilkada https://t.co/UwPlt1JP5s #HukumKriminal #Pamekasan #pilkadaserentak2024 via @beritajatimcom,1841341620354236643,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1841341620354236643,21287066,beritajatimcom,Ini Atensi Polda Jatim di Pilkada Serentak 2024. Kondusivitas keamanan dan ketertiban masyarakat (kamtibmas) menjadi atensi Polda Jawa Timur khususnya untuk pelaksanaan Pilkada https://t.co/UwPlt1JP5s    via @beritajatimcom,ini atensi polda jatim di pilkada serentak 2024. kondusivitas keamanan dan ketertiban masyarakat (kamtibmas) menjadi atensi polda jawa timur khususnya untuk pelaksanaan pilkada https://t.co/uwplt1jp5s    via @beritajatimcom,ini atensi polda jatim di pilkada serentak  kondusivitas keamanan dan ketertiban masyarakat kamtibmas menjadi atensi polda jawa timur khususnya untuk pelaksanaan pilkada     via beritajatimcom,"['ini', 'atensi', 'polda', 'jatim', 'di', 'pilkada', 'serentak', 'kondusivitas', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'kamtibmas', 'menjadi', 'atensi', 'polda', 'jawa', 'timur', 'khususnya', 'untuk', 'pelaksanaan', 'pilkada', 'via', 'beritajatimcom']","['ini', 'atensi', 'polda', 'jatim', 'di', 'pemilihan', 'kepala', 'daerah', 'serentak', 'kondusivitas', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'menjadi', 'atensi', 'polda', 'jawa', 'timur', 'khususnya', 'untuk', 'pelaksanaan', 'pemilihan', 'kepala', 'daerah', 'via', 'beritajatimcom']","['atensi', 'polda', 'jatim', 'pemilihan', 'kepala', 'daerah', 'serentak', 'kondusivitas', 'keamanan', 'ketertiban', 'masyarakat', 'keamanan', 'ketertiban', 'masyarakat', 'atensi', 'polda', 'jawa', 'timur', 'pelaksanaan', 'pemilihan', 'kepala', 'daerah', 'via', 'beritajatimcom']","['atensi', 'polda', 'jatim', 'pilih', 'kepala', 'daerah', 'serentak', 'kondusivitas', 'aman', 'tertib', 'masyarakat', 'aman', 'tertib', 'masyarakat', 'atensi', 'polda', 'jawa', 'timur', 'laksana', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']"
1841324613512679509,Wed Oct 02 03:49:32 +0000 2024,0,GP Ansor Jatim Tolak Kampanye Hitam Serukan Kader Jaga Netralitas dan Kamtibmas pada Pilkada 2024 https://t.co/k5UVyLGQO0 #beritasatu #news #berita,1841324613512679509,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1841324613512679509,154102750,Beritasatu,GP Ansor Jatim Tolak Kampanye Hitam Serukan Kader Jaga Netralitas dan Kamtibmas pada Pilkada 2024 https://t.co/k5UVyLGQO0,gp ansor jatim tolak kampanye hitam serukan kader jaga netralitas dan kamtibmas pada pilkada 2024 https://t.co/k5uvylgqo0,gp ansor jatim tolak kampanye hitam serukan kader jaga netralitas dan kamtibmas pada pilkada  ,"['gp', 'ansor', 'jatim', 'tolak', 'kampanye', 'hitam', 'serukan', 'kader', 'jaga', 'netralitas', 'dan', 'kamtibmas', 'pada', 'pilkada']","['gp', 'ansor', 'jatim', 'tolak', 'kampanye', 'hitam', 'serukan', 'kader', 'jaga', 'netralitas', 'dan', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'pada', 'pemilihan', 'kepala', 'daerah']","['gp', 'ansor', 'jatim', 'tolak', 'kampanye', 'hitam', 'serukan', 'kader', 'jaga', 'netralitas', 'keamanan', 'ketertiban', 'masyarakat', 'pemilihan', 'kepala', 'daerah']","['gp', 'ansor', 'jatim', 'tolak', 'kampanye', 'hitam', 'seru', 'kader', 'jaga', 'netralitas', 'aman', 'tertib', 'masyarakat', 'pilih', 'kepala', 'daerah']"
1841309958828347815,Wed Oct 02 02:51:18 +0000 2024,0,Cooling System Pilkada 2024 Polda Jatim Gelar FGD Bersama Influencer Jawa Timur https://t.co/g96WLH537W,1841309958828347815,,,in,"Kota Bengkulu, Bengkulu",0,0,0,https://x.com/klikwarta_com/status/1841309958828347815,823779030767833088,klikwarta_com,Cooling System Pilkada 2024 Polda Jatim Gelar FGD Bersama Influencer Jawa Timur https://t.co/g96WLH537W,cooling system pilkada 2024 polda jatim gelar fgd bersama influencer jawa timur https://t.co/g96wlh537w,cooling system pilkada  polda jatim gelar fgd bersama influencer jawa timur ,"['cooling', 'system', 'pilkada', 'polda', 'jatim', 'gelar', 'fgd', 'bersama', 'influencer', 'jawa', 'timur']","['cooling', 'system', 'pemilihan', 'kepala', 'daerah', 'polda', 'jatim', 'gelar', 'fgd', 'bersama', 'influencer', 'jawa', 'timur']","['cooling', 'system', 'pemilihan', 'kepala', 'daerah', 'polda', 'jatim', 'gelar', 'fgd', 'influencer', 'jawa', 'timur']","['cooling', 'system', 'pilih', 'kepala', 'daerah', 'polda', 'jatim', 'gelar', 'fgd', 'influencer', 'jawa', 'timur']"
1841307943855394891,Wed Oct 02 02:43:18 +0000 2024,1,Polsek Balong melaksanakan pengamanan kunjungan calon gubernur Jatim Ibu Tri Rismaharini dan calon Bupati Ponorogo Sugiri Sancoko di Pasar Balong. Program pengamanan ini merupakan bentuk komitmen Polres Ponorogo dalam mendukung suksesnya Pilkada 2024 yang saat ini berlangsung https://t.co/kxhIFrlXDB,1841307943855394891,https://pbs.twimg.com/media/GY2j0OMaMAAsSDW.jpg,,in,,0,0,0,https://x.com/polsekbalong_1/status/1841307943855394891,1796042960439808000,polsekbalong_1,Polsek Balong melaksanakan pengamanan kunjungan calon gubernur Jatim Ibu Tri Rismaharini dan calon Bupati Ponorogo Sugiri Sancoko di Pasar Balong. Program pengamanan ini merupakan bentuk komitmen Polres Ponorogo dalam mendukung suksesnya Pilkada 2024 yang saat ini berlangsung https://t.co/kxhIFrlXDB,polsek balong melaksanakan pengamanan kunjungan calon gubernur jatim ibu tri rismaharini dan calon bupati ponorogo sugiri sancoko di pasar balong. program pengamanan ini merupakan bentuk komitmen polres ponorogo dalam mendukung suksesnya pilkada 2024 yang saat ini berlangsung https://t.co/kxhifrlxdb,polsek balong melaksanakan pengamanan kunjungan calon gubernur jatim ibu tri rismaharini dan calon bupati ponorogo sugiri sancoko di pasar balong program pengamanan ini merupakan bentuk komitmen polres ponorogo dalam mendukung suksesnya pilkada  yang saat ini berlangsung ,"['polsek', 'balong', 'melaksanakan', 'pengamanan', 'kunjungan', 'calon', 'gubernur', 'jatim', 'ibu', 'tri', 'rismaharini', 'dan', 'calon', 'bupati', 'ponorogo', 'sugiri', 'sancoko', 'di', 'pasar', 'balong', 'program', 'pengamanan', 'ini', 'merupakan', 'bentuk', 'komitmen', 'polres', 'ponorogo', 'dalam', 'mendukung', 'suksesnya', 'pilkada', 'yang', 'saat', 'ini', 'berlangsung']","['polsek', 'balong', 'melaksanakan', 'pengamanan', 'kunjungan', 'calon', 'gubernur', 'jatim', 'ibu', 'tri', 'rismaharini', 'dan', 'calon', 'bupati', 'ponorogo', 'sugiri', 'sancoko', 'di', 'pasar', 'balong', 'program', 'pengamanan', 'ini', 'merupakan', 'bentuk', 'komitmen', 'polres', 'ponorogo', 'dalam', 'mendukung', 'suksesnya', 'pemilihan', 'kepala', 'daerah', 'yang', 'saat', 'ini', 'berlangsung']","['polsek', 'balong', 'melaksanakan', 'pengamanan', 'kunjungan', 'calon', 'gubernur', 'jatim', 'tri', 'rismaharini', 'calon', 'bupati', 'ponorogo', 'sugiri', 'sancoko', 'pasar', 'balong', 'program', 'pengamanan', 'bentuk', 'komitmen', 'polres', 'ponorogo', 'mendukung', 'suksesnya', 'pemilihan', 'kepala', 'daerah']","['polsek', 'balong', 'laksana', 'aman', 'kunjung', 'calon', 'gubernur', 'jatim', 'tri', 'rismaharini', 'calon', 'bupati', 'ponorogo', 'sugiri', 'sancoko', 'pasar', 'balong', 'program', 'aman', 'bentuk', 'komitmen', 'polres', 'ponorogo', 'dukung', 'sukses', 'pilih', 'kepala', 'daerah']"
1841261563124023316,Tue Oct 01 23:39:00 +0000 2024,0,Elektabilitas Khofifah dan Suara NU Survei Paslon Pilkada Jatim 2024 Terbaru Kans Luluk dan Risma https://t.co/oaWwEffv2s lewat @tribunkaltim,1841261563124023316,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1841261563124023316,103551225,tribunkaltim,Elektabilitas Khofifah dan Suara NU Survei Paslon Pilkada Jatim 2024 Terbaru Kans Luluk dan Risma https://t.co/oaWwEffv2s lewat @tribunkaltim,elektabilitas khofifah dan suara nu survei paslon pilkada jatim 2024 terbaru kans luluk dan risma https://t.co/oawweffv2s lewat @tribunkaltim,elektabilitas khofifah dan suara nu survei paslon pilkada jatim  terbaru kans luluk dan risma  lewat tribunkaltim,"['elektabilitas', 'khofifah', 'dan', 'suara', 'nu', 'survei', 'paslon', 'pilkada', 'jatim', 'terbaru', 'kans', 'luluk', 'dan', 'risma', 'lewat', 'tribunkaltim']","['elektabilitas', 'khofifah', 'dan', 'suara', 'nu', 'survei', 'paslon', 'pemilihan', 'kepala', 'daerah', 'jatim', 'terbaru', 'kans', 'luluk', 'dan', 'risma', 'lewat', 'tribunkaltim']","['elektabilitas', 'khofifah', 'suara', 'nu', 'survei', 'paslon', 'pemilihan', 'kepala', 'daerah', 'jatim', 'terbaru', 'kans', 'luluk', 'risma', 'tribunkaltim']","['elektabilitas', 'khofifah', 'suara', 'nu', 'survei', 'paslon', 'pilih', 'kepala', 'daerah', 'jatim', 'baru', 'kans', 'luluk', 'risma', 'tribunkaltim']"
1841240920932696381,Tue Oct 01 22:18:04 +0000 2024,0,Sehingga masyarakat dapat memiliki informasi Pilkada Serentak 2024 yang utuh valid benar dan mau menggunakan hak pilih di Rabu 27 November 2024.,1841241195785437634,,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1841241195785437634,714645219522678784,KPU_JATIM,Sehingga masyarakat dapat memiliki informasi Pilkada Serentak 2024 yang utuh valid benar dan mau menggunakan hak pilih di Rabu 27 November 2024.,sehingga masyarakat dapat memiliki informasi pilkada serentak 2024 yang utuh valid benar dan mau menggunakan hak pilih di rabu 27 november 2024.,sehingga masyarakat dapat memiliki informasi pilkada serentak  yang utuh valid benar dan mau menggunakan hak pilih di rabu  november ,"['sehingga', 'masyarakat', 'dapat', 'memiliki', 'informasi', 'pilkada', 'serentak', 'yang', 'utuh', 'valid', 'benar', 'dan', 'mau', 'menggunakan', 'hak', 'pilih', 'di', 'rabu', 'november']","['sehingga', 'masyarakat', 'dapat', 'memiliki', 'informasi', 'pemilihan', 'kepala', 'daerah', 'serentak', 'yang', 'utuh', 'sah', 'benar', 'dan', 'mau', 'menggunakan', 'hak', 'pilih', 'di', 'rabu', 'november']","['masyarakat', 'memiliki', 'informasi', 'pemilihan', 'kepala', 'daerah', 'serentak', 'utuh', 'sah', 'hak', 'pilih', 'rabu', 'november']","['masyarakat', 'milik', 'informasi', 'pilih', 'kepala', 'daerah', 'serentak', 'utuh', 'sah', 'hak', 'pilih', 'rabu', 'november']"
1841240920932696381,Tue Oct 01 22:17:43 +0000 2024,0,Nur Salam pada paparannya mengajak seluruh influencer untuk turut menyampaikan informasi mengenai kepemiluan dan demokrasi utamanya mengenai pelaksanaan Pilkada 2024. Yang semua informasinya dapat diakses melalui website serta media sosial KPU Provinsi Jawa Timur.,1841241109349142970,,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1841241109349142970,714645219522678784,KPU_JATIM,Nur Salam pada paparannya mengajak seluruh influencer untuk turut menyampaikan informasi mengenai kepemiluan dan demokrasi utamanya mengenai pelaksanaan Pilkada 2024. Yang semua informasinya dapat diakses melalui website serta media sosial KPU Provinsi Jawa Timur.,nur salam pada paparannya mengajak seluruh influencer untuk turut menyampaikan informasi mengenai kepemiluan dan demokrasi utamanya mengenai pelaksanaan pilkada 2024. yang semua informasinya dapat diakses melalui website serta media sosial kpu provinsi jawa timur.,nur salam pada paparannya mengajak seluruh influencer untuk turut menyampaikan informasi mengenai kepemiluan dan demokrasi utamanya mengenai pelaksanaan pilkada  yang semua informasinya dapat diakses melalui website serta media sosial kpu provinsi jawa timur,"['nur', 'salam', 'pada', 'paparannya', 'mengajak', 'seluruh', 'influencer', 'untuk', 'turut', 'menyampaikan', 'informasi', 'mengenai', 'kepemiluan', 'dan', 'demokrasi', 'utamanya', 'mengenai', 'pelaksanaan', 'pilkada', 'yang', 'semua', 'informasinya', 'dapat', 'diakses', 'melalui', 'website', 'serta', 'media', 'sosial', 'kpu', 'provinsi', 'jawa', 'timur']","['nur', 'salam', 'pada', 'paparannya', 'mengajak', 'seluruh', 'influencer', 'untuk', 'turut', 'menyampaikan', 'informasi', 'mengenai', 'kepemiluan', 'dan', 'demokrasi', 'utamanya', 'mengenai', 'pelaksanaan', 'pemilihan', 'kepala', 'daerah', 'yang', 'semua', 'informasinya', 'dapat', 'diakses', 'melalui', 'website', 'serta', 'media', 'sosial', 'kpu', 'provinsi', 'jawa', 'timur']","['nur', 'salam', 'paparannya', 'mengajak', 'influencer', 'informasi', 'kepemiluan', 'demokrasi', 'utamanya', 'pelaksanaan', 'pemilihan', 'kepala', 'daerah', 'informasinya', 'diakses', 'website', 'media', 'sosial', 'kpu', 'provinsi', 'jawa', 'timur']","['nur', 'salam', 'papar', 'ajak', 'influencer', 'informasi', 'milu', 'demokrasi', 'utama', 'laksana', 'pilih', 'kepala', 'daerah', 'informasi', 'akses', 'website', 'media', 'sosial', 'kpu', 'provinsi', 'jawa', 'timur']"
1841240920932696381,Tue Oct 01 22:16:58 +0000 2024,0,#TemanPemilih Divisi Sosdiklih dan Parmas KPU Provinsi Jawa Timur Nur Salam menjadi narasumber FGD Dirintelkam Polda Jawa Timur dalam Rangka Cooling Sistem Pilkada Serentak 2024. https://t.co/lNvVV130Ub,1841240920932696381,https://pbs.twimg.com/media/GY1m2tYbQAI41AH.jpg,,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1841240920932696381,714645219522678784,KPU_JATIM,Divisi Sosdiklih dan Parmas KPU Provinsi Jawa Timur Nur Salam menjadi narasumber FGD Dirintelkam Polda Jawa Timur dalam Rangka Cooling Sistem Pilkada Serentak 2024. https://t.co/lNvVV130Ub,divisi sosdiklih dan parmas kpu provinsi jawa timur nur salam menjadi narasumber fgd dirintelkam polda jawa timur dalam rangka cooling sistem pilkada serentak 2024. https://t.co/lnvvv130ub,divisi sosdiklih dan parmas kpu provinsi jawa timur nur salam menjadi narasumber fgd dirintelkam polda jawa timur dalam rangka cooling sistem pilkada serentak  ,"['divisi', 'sosdiklih', 'dan', 'parmas', 'kpu', 'provinsi', 'jawa', 'timur', 'nur', 'salam', 'menjadi', 'narasumber', 'fgd', 'dirintelkam', 'polda', 'jawa', 'timur', 'dalam', 'rangka', 'cooling', 'sistem', 'pilkada', 'serentak']","['divisi', 'sosdiklih', 'dan', 'parmas', 'kpu', 'provinsi', 'jawa', 'timur', 'nur', 'salam', 'menjadi', 'narasumber', 'fgd', 'dirintelkam', 'polda', 'jawa', 'timur', 'dalam', 'rangka', 'cooling', 'sistem', 'pemilihan', 'kepala', 'daerah', 'serentak']","['divisi', 'sosdiklih', 'parmas', 'kpu', 'provinsi', 'jawa', 'timur', 'nur', 'salam', 'narasumber', 'fgd', 'dirintelkam', 'polda', 'jawa', 'timur', 'rangka', 'cooling', 'sistem', 'pemilihan', 'kepala', 'daerah', 'serentak']","['divisi', 'sosdiklih', 'parmas', 'kpu', 'provinsi', 'jawa', 'timur', 'nur', 'salam', 'narasumber', 'fgd', 'dirintelkam', 'polda', 'jawa', 'timur', 'rangka', 'cooling', 'sistem', 'pilih', 'kepala', 'daerah', 'serentak']"
